"ym","mdl","variable","value"
2016-08-01,"lead","V105",2064883.74393864
2016-09-01,"lead","V105",2299036.64072223
2016-10-01,"lead","V105",2564905.94854964
2016-11-01,"lead","V105",2858780.48304016
2016-12-01,"lead","V105",3176880.00727355
2017-01-01,"lead","V105",3439008.60286287
2017-02-01,"lead","V105",3756294.51721548
2017-03-01,"lead","V105",4016944.07351269
2017-04-01,"lead","V105",4341907.88055804
2017-05-01,"lead","V105",4711598.31846784
2017-06-01,"lead","V105",5079634.24857787
2017-07-01,"lead","V105",5472710.76138617
2017-08-01,"lead","V105",5904407.17528746
2017-09-01,"lead","V105",6396002.42208107
2017-10-01,"lead","V105",6894356.18840879
2017-11-01,"lead","V105",7481602.3354379
2017-12-01,"lead","V105",8119984.15025079
2018-01-01,"lead","V105",8415028.6185408
2018-02-01,"lead","V105",8703823.80409351
2018-03-01,"lead","V105",8958925.92906827
2018-04-01,"lead","V105",9283490.69309559
2018-05-01,"lead","V105",9512824.63990789
2018-06-01,"lead","V105",9852727.32257098
2018-07-01,"lead","V105",10160876.6557689
2018-08-01,"lead","V105",10505899.2822314
2018-09-01,"lead","V105",10866534.0774026
2018-10-01,"lead","V105",11217083.4145212
2018-11-01,"lead","V105",11531432.1433327
2018-12-01,"lead","V105",11911719.2019997
2016-01-01,"lead","V106",987840
2016-02-01,"lead","V106",1097898.59432801
2016-03-01,"lead","V106",1222746.64515304
2016-04-01,"lead","V106",1357144.16594947
2016-05-01,"lead","V106",1509218.31763265
2016-06-01,"lead","V106",1681920.97006309
2016-07-01,"lead","V106",1868540.34855093
2016-08-01,"lead","V106",2066979.36039431
2016-09-01,"lead","V106",2299342.15362206
2016-10-01,"lead","V106",2579261.05349404
2016-11-01,"lead","V106",2863961.21447687
2016-12-01,"lead","V106",3190481.61205311
2017-01-01,"lead","V106",3438274.69131279
2017-02-01,"lead","V106",3736793.50191414
2017-03-01,"lead","V106",4071777.36483812
2017-04-01,"lead","V106",4403789.4346121
2017-05-01,"lead","V106",4779620.32340779
2017-06-01,"lead","V106",5178716.83236352
2017-07-01,"lead","V106",5561426.59860181
2017-08-01,"lead","V106",6059574.57950091
2017-09-01,"lead","V106",6567394.22221737
2017-10-01,"lead","V106",7109806.2491144
2017-11-01,"lead","V106",7680979.33418579
2017-12-01,"lead","V106",8280198.10687897
2018-01-01,"lead","V106",8586912.3558664
2018-02-01,"lead","V106",8860716.97444278
2018-03-01,"lead","V106",9181678.24075156
2018-04-01,"lead","V106",9530031.8714006
2018-05-01,"lead","V106",9797693.93180355
2018-06-01,"lead","V106",10021798.5812149
2018-07-01,"lead","V106",10348395.814791
2018-08-01,"lead","V106",10698837.2487596
2018-09-01,"lead","V106",11008883.0885734
2018-10-01,"lead","V106",11338816.7403503
2018-11-01,"lead","V106",11606415.6528774
2018-12-01,"lead","V106",11965882.7679547
2016-01-01,"lead","V107",987840
2016-02-01,"lead","V107",1096889.82794735
2016-03-01,"lead","V107",1224713.24962405
2016-04-01,"lead","V107",1368260.49962473
2016-05-01,"lead","V107",1528766.75273906
2016-06-01,"lead","V107",1703896.7316524
2016-07-01,"lead","V107",1895139.00373991
2016-08-01,"lead","V107",2082673.91312739
2016-09-01,"lead","V107",2312261.09724576
2016-10-01,"lead","V107",2571822.325043
2016-11-01,"lead","V107",2866038.8817519
2016-12-01,"lead","V107",3173624.89784572
2017-01-01,"lead","V107",3452837.73223103
2017-02-01,"lead","V107",3728217.52568283
2017-03-01,"lead","V107",4058480.85276541
2017-04-01,"lead","V107",4376227.92686973
2017-05-01,"lead","V107",4743967.52185193
2017-06-01,"lead","V107",5197127.80069403
2017-07-01,"lead","V107",5645044.56954003
2017-08-01,"lead","V107",6112280.28642941
2017-09-01,"lead","V107",6631464.3908193
2017-10-01,"lead","V107",7191641.51099794
2017-11-01,"lead","V107",7820482.5562103
2017-12-01,"lead","V107",8541265.144309
2018-01-01,"lead","V107",8750096.55705719
2018-02-01,"lead","V107",9052659.62349762
2018-03-01,"lead","V107",9297033.44174843
2018-04-01,"lead","V107",9659647.20518856
2018-05-01,"lead","V107",9998068.46845859
2018-06-01,"lead","V107",10386997.6452631
2018-07-01,"lead","V107",10729381.8687195
2018-08-01,"lead","V107",10989791.9392413
2018-09-01,"lead","V107",11278371.1841431
2018-10-01,"lead","V107",11585806.2953058
2018-11-01,"lead","V107",11905410.6682818
2018-12-01,"lead","V107",12202632.4950347
2016-01-01,"lead","V108",987840
2016-02-01,"lead","V108",1093600.13203683
2016-03-01,"lead","V108",1218512.08953747
2016-04-01,"lead","V108",1351070.22302077
2016-05-01,"lead","V108",1508955.8396393
2016-06-01,"lead","V108",1680167.59063851
2016-07-01,"lead","V108",1881537.39409265
2016-08-01,"lead","V108",2103664.37292348
2016-09-01,"lead","V108",2334274.52670383
2016-10-01,"lead","V108",2600854.56391299
2016-11-01,"lead","V108",2911834.93016203
2016-12-01,"lead","V108",3245227.43728435
2017-01-01,"lead","V108",3510157.49830049
2017-02-01,"lead","V108",3812298.22617456
2017-03-01,"lead","V108",4113729.61875889
2017-04-01,"lead","V108",4455996.92025849
2017-05-01,"lead","V108",4815265.52755507
2017-06-01,"lead","V108",5197062.34690976
2017-07-01,"lead","V108",5629940.88667993
2017-08-01,"lead","V108",6041166.26958588
2017-09-01,"lead","V108",6550102.70436585
2017-10-01,"lead","V108",7109084.45349633
2017-11-01,"lead","V108",7708680.35363428
2017-12-01,"lead","V108",8382161.76146993
2018-01-01,"lead","V108",8662009.73953357
2018-02-01,"lead","V108",8922728.94066989
2018-03-01,"lead","V108",9196246.62492874
2018-04-01,"lead","V108",9434830.89557178
2018-05-01,"lead","V108",9656896.067298
2018-06-01,"lead","V108",9940330.59384967
2018-07-01,"lead","V108",10260740.5073446
2018-08-01,"lead","V108",10580428.125152
2018-09-01,"lead","V108",10890007.0933347
2018-10-01,"lead","V108",11214752.2246854
2018-11-01,"lead","V108",11580172.0901443
2018-12-01,"lead","V108",11914205.3269441
2016-01-01,"lead","V109",987840
2016-02-01,"lead","V109",1089214.89820032
2016-03-01,"lead","V109",1202774.55667178
2016-04-01,"lead","V109",1328144.12843229
2016-05-01,"lead","V109",1485211.65348126
2016-06-01,"lead","V109",1666197.43305203
2016-07-01,"lead","V109",1842720.91499457
2016-08-01,"lead","V109",2057895.63595026
2016-09-01,"lead","V109",2263585.63006025
2016-10-01,"lead","V109",2524152.38233781
2016-11-01,"lead","V109",2804376.16502645
2016-12-01,"lead","V109",3141075.61383149
2017-01-01,"lead","V109",3402319.96236759
2017-02-01,"lead","V109",3685873.6738216
2017-03-01,"lead","V109",3974123.68504289
2017-04-01,"lead","V109",4249193.62968157
2017-05-01,"lead","V109",4582528.73763912
2017-06-01,"lead","V109",4941927.07494672
2017-07-01,"lead","V109",5355421.96310239
2017-08-01,"lead","V109",5781928.26692708
2017-09-01,"lead","V109",6266462.40886566
2017-10-01,"lead","V109",6737352.81703692
2017-11-01,"lead","V109",7273544.2387054
2017-12-01,"lead","V109",7828728.97592145
2018-01-01,"lead","V109",8040955.2173099
2018-02-01,"lead","V109",8307623.18982564
2018-03-01,"lead","V109",8469009.77098291
2018-04-01,"lead","V109",8714013.80827352
2018-05-01,"lead","V109",8943102.00538048
2018-06-01,"lead","V109",9225410.23085211
2018-07-01,"lead","V109",9483769.43231315
2018-08-01,"lead","V109",9808609.16707741
2018-09-01,"lead","V109",10101000.830099
2018-10-01,"lead","V109",10378031.9963163
2018-11-01,"lead","V109",10678221.3311233
2018-12-01,"lead","V109",10991930.8867021
2016-01-01,"lead","V110",987840
2016-02-01,"lead","V110",1103893.78883391
2016-03-01,"lead","V110",1223902.40261517
2016-04-01,"lead","V110",1368028.44179135
2016-05-01,"lead","V110",1526822.49242278
2016-06-01,"lead","V110",1706819.29659772
2016-07-01,"lead","V110",1885248.88861915
2016-08-01,"lead","V110",2088439.98876085
2016-09-01,"lead","V110",2321641.18234632
2016-10-01,"lead","V110",2583957.11444394
2016-11-01,"lead","V110",2906750.64287283
2016-12-01,"lead","V110",3231886.97450638
2017-01-01,"lead","V110",3478424.83492807
2017-02-01,"lead","V110",3751377.24952359
2017-03-01,"lead","V110",4032897.26807238
2017-04-01,"lead","V110",4344182.46577272
2017-05-01,"lead","V110",4709039.4470624
2017-06-01,"lead","V110",5084486.84249575
2017-07-01,"lead","V110",5538858.01800938
2017-08-01,"lead","V110",5998307.02352165
2017-09-01,"lead","V110",6476813.31364309
2017-10-01,"lead","V110",7026081.03920131
2017-11-01,"lead","V110",7586091.03964769
2017-12-01,"lead","V110",8199962.15452379
2018-01-01,"lead","V110",8486739.22298148
2018-02-01,"lead","V110",8768519.67643779
2018-03-01,"lead","V110",8973016.08875592
2018-04-01,"lead","V110",9289676.19699335
2018-05-01,"lead","V110",9589146.82399879
2018-06-01,"lead","V110",9829511.93857069
2018-07-01,"lead","V110",10145298.344575
2018-08-01,"lead","V110",10515884.4120745
2018-09-01,"lead","V110",10814533.633061
2018-10-01,"lead","V110",11159271.6364218
2018-11-01,"lead","V110",11530978.5688756
2018-12-01,"lead","V110",11876790.8189381
2016-01-01,"lead","V111",987840
2016-02-01,"lead","V111",1100415.1720248
2016-03-01,"lead","V111",1227526.87346197
2016-04-01,"lead","V111",1356437.89578038
2016-05-01,"lead","V111",1507378.07593407
2016-06-01,"lead","V111",1679593.21257084
2016-07-01,"lead","V111",1872828.77411128
2016-08-01,"lead","V111",2104533.37456723
2016-09-01,"lead","V111",2342102.92535473
2016-10-01,"lead","V111",2623080.99630239
2016-11-01,"lead","V111",2929988.57801769
2016-12-01,"lead","V111",3253027.94394503
2017-01-01,"lead","V111",3498319.01137746
2017-02-01,"lead","V111",3812840.24066147
2017-03-01,"lead","V111",4140853.50391864
2017-04-01,"lead","V111",4477480.80235794
2017-05-01,"lead","V111",4832280.41831378
2017-06-01,"lead","V111",5235256.55747632
2017-07-01,"lead","V111",5667050.84650216
2017-08-01,"lead","V111",6116393.44132106
2017-09-01,"lead","V111",6615481.95937518
2017-10-01,"lead","V111",7136184.85258745
2017-11-01,"lead","V111",7702704.5660012
2017-12-01,"lead","V111",8319618.71531768
2018-01-01,"lead","V111",8566753.24382737
2018-02-01,"lead","V111",8778089.81584003
2018-03-01,"lead","V111",9085330.42024329
2018-04-01,"lead","V111",9317041.24785297
2018-05-01,"lead","V111",9619956.86727659
2018-06-01,"lead","V111",9889951.51496555
2018-07-01,"lead","V111",10206317.0546801
2018-08-01,"lead","V111",10545344.5588372
2018-09-01,"lead","V111",10897391.7231205
2018-10-01,"lead","V111",11216346.1870975
2018-11-01,"lead","V111",11482969.1395217
2018-12-01,"lead","V111",11873825.8578074
2016-01-01,"lead","V112",987840
2016-02-01,"lead","V112",1098707.69075643
2016-03-01,"lead","V112",1231407.07883194
2016-04-01,"lead","V112",1368136.81670144
2016-05-01,"lead","V112",1510934.95287308
2016-06-01,"lead","V112",1670713.56902549
2016-07-01,"lead","V112",1857290.58764158
2016-08-01,"lead","V112",2067451.10852478
2016-09-01,"lead","V112",2297041.13941906
2016-10-01,"lead","V112",2546585.63329901
2016-11-01,"lead","V112",2824936.86204172
2016-12-01,"lead","V112",3132600.21367573
2017-01-01,"lead","V112",3363436.60154165
2017-02-01,"lead","V112",3621235.54728638
2017-03-01,"lead","V112",3935700.45908187
2017-04-01,"lead","V112",4266905.72144262
2017-05-01,"lead","V112",4623200.5820661
2017-06-01,"lead","V112",5031143.7314278
2017-07-01,"lead","V112",5491363.24418495
2017-08-01,"lead","V112",5926020.56890346
2017-09-01,"lead","V112",6354630.94132152
2017-10-01,"lead","V112",6896431.89683068
2017-11-01,"lead","V112",7458105.27873615
2017-12-01,"lead","V112",8037777.11207899
2018-01-01,"lead","V112",8271870.98620483
2018-02-01,"lead","V112",8467526.86087462
2018-03-01,"lead","V112",8647769.03097119
2018-04-01,"lead","V112",8888393.94425234
2018-05-01,"lead","V112",9183920.75330415
2018-06-01,"lead","V112",9404059.70592577
2018-07-01,"lead","V112",9665855.988886
2018-08-01,"lead","V112",9888137.05115362
2018-09-01,"lead","V112",10129113.6405352
2018-10-01,"lead","V112",10441946.1054041
2018-11-01,"lead","V112",10751279.7121208
2018-12-01,"lead","V112",11047991.0364098
2016-01-01,"lead","V113",987840
2016-02-01,"lead","V113",1097667.54006746
2016-03-01,"lead","V113",1221857.86828945
2016-04-01,"lead","V113",1351295.65695125
2016-05-01,"lead","V113",1516088.08587411
2016-06-01,"lead","V113",1677446.60044951
2016-07-01,"lead","V113",1857401.04540227
2016-08-01,"lead","V113",2084522.60562847
2016-09-01,"lead","V113",2314588.6872348
2016-10-01,"lead","V113",2566880.813778
2016-11-01,"lead","V113",2863515.12416036
2016-12-01,"lead","V113",3169657.62534396
2017-01-01,"lead","V113",3470179.66520944
2017-02-01,"lead","V113",3740192.15705082
2017-03-01,"lead","V113",4056670.87308759
2017-04-01,"lead","V113",4382924.65529731
2017-05-01,"lead","V113",4755420.74062955
2017-06-01,"lead","V113",5158289.47991984
2017-07-01,"lead","V113",5608931.65465436
2017-08-01,"lead","V113",6077111.62986441
2017-09-01,"lead","V113",6574999.07926637
2017-10-01,"lead","V113",7135638.50333489
2017-11-01,"lead","V113",7713777.73003807
2017-12-01,"lead","V113",8310110.81659536
2018-01-01,"lead","V113",8537021.94471034
2018-02-01,"lead","V113",8767351.15748411
2018-03-01,"lead","V113",8982044.91007508
2018-04-01,"lead","V113",9196387.7360349
2018-05-01,"lead","V113",9507220.7718563
2018-06-01,"lead","V113",9860106.78279592
2018-07-01,"lead","V113",10172270.8703236
2018-08-01,"lead","V113",10594727.1788605
2018-09-01,"lead","V113",10928046.6192096
2018-10-01,"lead","V113",11234693.8558337
2018-11-01,"lead","V113",11532457.0356475
2018-12-01,"lead","V113",12069857.7596371
2016-01-01,"lead","V114",987840
2016-02-01,"lead","V114",1089378.22086942
2016-03-01,"lead","V114",1213240.03255962
2016-04-01,"lead","V114",1354489.91696553
2016-05-01,"lead","V114",1516844.22101075
2016-06-01,"lead","V114",1683960.94145587
2016-07-01,"lead","V114",1879366.99830385
2016-08-01,"lead","V114",2095359.57376727
2016-09-01,"lead","V114",2340992.43366719
2016-10-01,"lead","V114",2606961.70256108
2016-11-01,"lead","V114",2887250.36197609
2016-12-01,"lead","V114",3215303.65654341
2017-01-01,"lead","V114",3479523.77779051
2017-02-01,"lead","V114",3787220.25888335
2017-03-01,"lead","V114",4092762.97076581
2017-04-01,"lead","V114",4426065.87373991
2017-05-01,"lead","V114",4772477.170268
2017-06-01,"lead","V114",5166701.86519957
2017-07-01,"lead","V114",5640253.47688562
2017-08-01,"lead","V114",6119601.19324669
2017-09-01,"lead","V114",6605084.30826304
2017-10-01,"lead","V114",7138535.87188581
2017-11-01,"lead","V114",7692000.77453254
2017-12-01,"lead","V114",8319928.37723855
2018-01-01,"lead","V114",8544275.79766543
2018-02-01,"lead","V114",8843292.33583331
2018-03-01,"lead","V114",9107624.19716316
2018-04-01,"lead","V114",9434062.27918507
2018-05-01,"lead","V114",9720093.50985848
2018-06-01,"lead","V114",9990945.7930674
2018-07-01,"lead","V114",10331609.1801211
2018-08-01,"lead","V114",10612746.6192711
2018-09-01,"lead","V114",10973566.9411158
2018-10-01,"lead","V114",11313866.5586179
2018-11-01,"lead","V114",11681312.6311639
2018-12-01,"lead","V114",11983611.9246402
2016-01-01,"lead","V115",987840
2016-02-01,"lead","V115",1090036.64866819
2016-03-01,"lead","V115",1217622.4865076
2016-04-01,"lead","V115",1360519.58125827
2016-05-01,"lead","V115",1509095.31557999
2016-06-01,"lead","V115",1680782.5760563
2016-07-01,"lead","V115",1869233.22068762
2016-08-01,"lead","V115",2081326.32115184
2016-09-01,"lead","V115",2320563.54411447
2016-10-01,"lead","V115",2557672.98380186
2016-11-01,"lead","V115",2832746.6200853
2016-12-01,"lead","V115",3165587.7952317
2017-01-01,"lead","V115",3437781.96145367
2017-02-01,"lead","V115",3720434.2283571
2017-03-01,"lead","V115",4017885.21421367
2017-04-01,"lead","V115",4357512.23951125
2017-05-01,"lead","V115",4696637.46726992
2017-06-01,"lead","V115",5047641.59483028
2017-07-01,"lead","V115",5443353.50400249
2017-08-01,"lead","V115",5906352.28907342
2017-09-01,"lead","V115",6368153.50598505
2017-10-01,"lead","V115",6853431.63045262
2017-11-01,"lead","V115",7398679.04432162
2017-12-01,"lead","V115",8005879.25929021
2018-01-01,"lead","V115",8280594.32329892
2018-02-01,"lead","V115",8569278.69501915
2018-03-01,"lead","V115",8840027.77135099
2018-04-01,"lead","V115",9118998.65879154
2018-05-01,"lead","V115",9435921.49294142
2018-06-01,"lead","V115",9701735.44859041
2018-07-01,"lead","V115",10004089.5738373
2018-08-01,"lead","V115",10277823.1063098
2018-09-01,"lead","V115",10569057.2933419
2018-10-01,"lead","V115",10969541.4399014
2018-11-01,"lead","V115",11293461.795666
2018-12-01,"lead","V115",11659211.2262951
2016-01-01,"lead","V116",987840
2016-02-01,"lead","V116",1102198.36087665
2016-03-01,"lead","V116",1229049.01905243
2016-04-01,"lead","V116",1373001.48197485
2016-05-01,"lead","V116",1533121.96875337
2016-06-01,"lead","V116",1718822.83187077
2016-07-01,"lead","V116",1911668.40919941
2016-08-01,"lead","V116",2133636.10845292
2016-09-01,"lead","V116",2363443.58833813
2016-10-01,"lead","V116",2628282.982927
2016-11-01,"lead","V116",2929385.60653332
2016-12-01,"lead","V116",3262695.7246217
2017-01-01,"lead","V116",3555755.44453499
2017-02-01,"lead","V116",3827055.83414599
2017-03-01,"lead","V116",4167512.18740405
2017-04-01,"lead","V116",4524818.82956081
2017-05-01,"lead","V116",4899393.36870265
2017-06-01,"lead","V116",5269334.52565804
2017-07-01,"lead","V116",5694969.44415495
2017-08-01,"lead","V116",6148208.39417018
2017-09-01,"lead","V116",6649099.10491747
2017-10-01,"lead","V116",7126597.20818792
2017-11-01,"lead","V116",7693971.27469182
2017-12-01,"lead","V116",8327073.2192191
2018-01-01,"lead","V116",8570453.60961272
2018-02-01,"lead","V116",8823758.88650293
2018-03-01,"lead","V116",9112075.30914451
2018-04-01,"lead","V116",9361566.40183024
2018-05-01,"lead","V116",9633258.80502651
2018-06-01,"lead","V116",9895914.810336
2018-07-01,"lead","V116",10157321.7082961
2018-08-01,"lead","V116",10506604.3537309
2018-09-01,"lead","V116",10706629.7244905
2018-10-01,"lead","V116",11004752.6033149
2018-11-01,"lead","V116",11393674.0167546
2018-12-01,"lead","V116",11721560.0892087
2016-01-01,"lead","V117",987840
2016-02-01,"lead","V117",1093320.01234606
2016-03-01,"lead","V117",1207085.90552137
2016-04-01,"lead","V117",1348716.98494142
2016-05-01,"lead","V117",1508658.61575955
2016-06-01,"lead","V117",1681639.25363773
2016-07-01,"lead","V117",1869829.70930412
2016-08-01,"lead","V117",2087898.39177036
2016-09-01,"lead","V117",2311460.61400022
2016-10-01,"lead","V117",2572474.93760408
2016-11-01,"lead","V117",2858491.26868081
2016-12-01,"lead","V117",3175371.6826716
2017-01-01,"lead","V117",3431490.11998481
2017-02-01,"lead","V117",3706379.96845376
2017-03-01,"lead","V117",4007536.6792184
2017-04-01,"lead","V117",4335442.84834369
2017-05-01,"lead","V117",4667685.70337215
2017-06-01,"lead","V117",5077335.62877616
2017-07-01,"lead","V117",5486846.51900027
2017-08-01,"lead","V117",5982250.64608582
2017-09-01,"lead","V117",6499864.0636814
2017-10-01,"lead","V117",7005121.75115321
2017-11-01,"lead","V117",7558023.30182241
2017-12-01,"lead","V117",8131038.02822029
2018-01-01,"lead","V117",8236927.38336558
2018-02-01,"lead","V117",8463611.34910077
2018-03-01,"lead","V117",8733160.10540053
2018-04-01,"lead","V117",9052066.94001797
