"ym","mdl","variable","value"
2016-08-01,"comm","V447",8946
2016-09-01,"comm","V447",9440
2016-10-01,"comm","V447",9962
2016-11-01,"comm","V447",10520
2016-12-01,"comm","V447",11128
2017-01-01,"comm","V447",11527
2017-02-01,"comm","V447",11918
2017-03-01,"comm","V447",12306
2017-04-01,"comm","V447",12755
2017-05-01,"comm","V447",13218
2017-06-01,"comm","V447",13674
2017-07-01,"comm","V447",14113
2017-08-01,"comm","V447",14638
2017-09-01,"comm","V447",15151
2017-10-01,"comm","V447",15665
2017-11-01,"comm","V447",16246
2017-12-01,"comm","V447",16835
2018-01-01,"comm","V447",17113
2018-02-01,"comm","V447",17347
2018-03-01,"comm","V447",17698
2018-04-01,"comm","V447",17983
2018-05-01,"comm","V447",18297
2018-06-01,"comm","V447",18619
2018-07-01,"comm","V447",18996
2018-08-01,"comm","V447",19319
2018-09-01,"comm","V447",19655
2018-10-01,"comm","V447",19987
2018-11-01,"comm","V447",20354
2018-12-01,"comm","V447",20761
2016-01-01,"comm","V448",6174
2016-02-01,"comm","V448",6494
2016-03-01,"comm","V448",6856
2016-04-01,"comm","V448",7218
2016-05-01,"comm","V448",7631
2016-06-01,"comm","V448",8029
2016-07-01,"comm","V448",8501
2016-08-01,"comm","V448",8963
2016-09-01,"comm","V448",9459
2016-10-01,"comm","V448",9973
2016-11-01,"comm","V448",10585
2016-12-01,"comm","V448",11177
2017-01-01,"comm","V448",11504
2017-02-01,"comm","V448",11882
2017-03-01,"comm","V448",12315
2017-04-01,"comm","V448",12782
2017-05-01,"comm","V448",13216
2017-06-01,"comm","V448",13680
2017-07-01,"comm","V448",14188
2017-08-01,"comm","V448",14742
2017-09-01,"comm","V448",15303
2017-10-01,"comm","V448",15802
2017-11-01,"comm","V448",16409
2017-12-01,"comm","V448",16985
2018-01-01,"comm","V448",17251
2018-02-01,"comm","V448",17540
2018-03-01,"comm","V448",17770
2018-04-01,"comm","V448",18034
2018-05-01,"comm","V448",18382
2018-06-01,"comm","V448",18697
2018-07-01,"comm","V448",18969
2018-08-01,"comm","V448",19345
2018-09-01,"comm","V448",19701
2018-10-01,"comm","V448",20050
2018-11-01,"comm","V448",20438
2018-12-01,"comm","V448",20771
2016-01-01,"comm","V449",6174
2016-02-01,"comm","V449",6515
2016-03-01,"comm","V449",6880
2016-04-01,"comm","V449",7289
2016-05-01,"comm","V449",7664
2016-06-01,"comm","V449",8107
2016-07-01,"comm","V449",8581
2016-08-01,"comm","V449",8992
2016-09-01,"comm","V449",9510
2016-10-01,"comm","V449",10017
2016-11-01,"comm","V449",10541
2016-12-01,"comm","V449",11105
2017-01-01,"comm","V449",11518
2017-02-01,"comm","V449",11920
2017-03-01,"comm","V449",12367
2017-04-01,"comm","V449",12837
2017-05-01,"comm","V449",13318
2017-06-01,"comm","V449",13705
2017-07-01,"comm","V449",14139
2017-08-01,"comm","V449",14593
2017-09-01,"comm","V449",15165
2017-10-01,"comm","V449",15665
2017-11-01,"comm","V449",16219
2017-12-01,"comm","V449",16799
2018-01-01,"comm","V449",17032
2018-02-01,"comm","V449",17241
2018-03-01,"comm","V449",17552
2018-04-01,"comm","V449",17792
2018-05-01,"comm","V449",18150
2018-06-01,"comm","V449",18451
2018-07-01,"comm","V449",18835
2018-08-01,"comm","V449",19195
2018-09-01,"comm","V449",19540
2018-10-01,"comm","V449",19908
2018-11-01,"comm","V449",20344
2018-12-01,"comm","V449",20745
2016-01-01,"comm","V450",6174
2016-02-01,"comm","V450",6487
2016-03-01,"comm","V450",6834
2016-04-01,"comm","V450",7191
2016-05-01,"comm","V450",7554
2016-06-01,"comm","V450",7960
2016-07-01,"comm","V450",8407
2016-08-01,"comm","V450",8842
2016-09-01,"comm","V450",9362
2016-10-01,"comm","V450",9845
2016-11-01,"comm","V450",10391
2016-12-01,"comm","V450",10959
2017-01-01,"comm","V450",11342
2017-02-01,"comm","V450",11727
2017-03-01,"comm","V450",12103
2017-04-01,"comm","V450",12553
2017-05-01,"comm","V450",12940
2017-06-01,"comm","V450",13471
2017-07-01,"comm","V450",13978
2017-08-01,"comm","V450",14451
2017-09-01,"comm","V450",14982
2017-10-01,"comm","V450",15507
2017-11-01,"comm","V450",16081
2017-12-01,"comm","V450",16698
2018-01-01,"comm","V450",17002
2018-02-01,"comm","V450",17204
2018-03-01,"comm","V450",17505
2018-04-01,"comm","V450",17855
2018-05-01,"comm","V450",18292
2018-06-01,"comm","V450",18565
2018-07-01,"comm","V450",18932
2018-08-01,"comm","V450",19296
2018-09-01,"comm","V450",19726
2018-10-01,"comm","V450",20145
2018-11-01,"comm","V450",20437
2018-12-01,"comm","V450",20901
2016-01-01,"comm","V451",6174
2016-02-01,"comm","V451",6509
2016-03-01,"comm","V451",6846
2016-04-01,"comm","V451",7201
2016-05-01,"comm","V451",7605
2016-06-01,"comm","V451",8032
2016-07-01,"comm","V451",8474
2016-08-01,"comm","V451",8957
2016-09-01,"comm","V451",9386
2016-10-01,"comm","V451",9891
2016-11-01,"comm","V451",10406
2016-12-01,"comm","V451",10980
2017-01-01,"comm","V451",11332
2017-02-01,"comm","V451",11711
2017-03-01,"comm","V451",12072
2017-04-01,"comm","V451",12524
2017-05-01,"comm","V451",13022
2017-06-01,"comm","V451",13435
2017-07-01,"comm","V451",13901
2017-08-01,"comm","V451",14414
2017-09-01,"comm","V451",14986
2017-10-01,"comm","V451",15569
2017-11-01,"comm","V451",16179
2017-12-01,"comm","V451",16720
2018-01-01,"comm","V451",17109
2018-02-01,"comm","V451",17382
2018-03-01,"comm","V451",17750
2018-04-01,"comm","V451",18080
2018-05-01,"comm","V451",18368
2018-06-01,"comm","V451",18712
2018-07-01,"comm","V451",18922
2018-08-01,"comm","V451",19192
2018-09-01,"comm","V451",19568
2018-10-01,"comm","V451",19931
2018-11-01,"comm","V451",20284
2018-12-01,"comm","V451",20726
2016-01-01,"comm","V452",6174
2016-02-01,"comm","V452",6493
2016-03-01,"comm","V452",6868
2016-04-01,"comm","V452",7228
2016-05-01,"comm","V452",7602
2016-06-01,"comm","V452",8015
2016-07-01,"comm","V452",8444
2016-08-01,"comm","V452",8921
2016-09-01,"comm","V452",9411
2016-10-01,"comm","V452",9932
2016-11-01,"comm","V452",10460
2016-12-01,"comm","V452",11094
2017-01-01,"comm","V452",11516
2017-02-01,"comm","V452",11942
2017-03-01,"comm","V452",12329
2017-04-01,"comm","V452",12763
2017-05-01,"comm","V452",13204
2017-06-01,"comm","V452",13656
2017-07-01,"comm","V452",14193
2017-08-01,"comm","V452",14730
2017-09-01,"comm","V452",15249
2017-10-01,"comm","V452",15772
2017-11-01,"comm","V452",16383
2017-12-01,"comm","V452",16986
2018-01-01,"comm","V452",17242
2018-02-01,"comm","V452",17513
2018-03-01,"comm","V452",17821
2018-04-01,"comm","V452",18101
2018-05-01,"comm","V452",18419
2018-06-01,"comm","V452",18715
2018-07-01,"comm","V452",18954
2018-08-01,"comm","V452",19267
2018-09-01,"comm","V452",19678
2018-10-01,"comm","V452",19983
2018-11-01,"comm","V452",20287
2018-12-01,"comm","V452",20665
2016-01-01,"comm","V453",6174
2016-02-01,"comm","V453",6505
2016-03-01,"comm","V453",6822
2016-04-01,"comm","V453",7197
2016-05-01,"comm","V453",7565
2016-06-01,"comm","V453",7992
2016-07-01,"comm","V453",8453
2016-08-01,"comm","V453",8878
2016-09-01,"comm","V453",9367
2016-10-01,"comm","V453",9885
2016-11-01,"comm","V453",10406
2016-12-01,"comm","V453",11006
2017-01-01,"comm","V453",11381
2017-02-01,"comm","V453",11812
2017-03-01,"comm","V453",12264
2017-04-01,"comm","V453",12683
2017-05-01,"comm","V453",13083
2017-06-01,"comm","V453",13520
2017-07-01,"comm","V453",13994
2017-08-01,"comm","V453",14576
2017-09-01,"comm","V453",15094
2017-10-01,"comm","V453",15610
2017-11-01,"comm","V453",16147
2017-12-01,"comm","V453",16702
2018-01-01,"comm","V453",16989
2018-02-01,"comm","V453",17376
2018-03-01,"comm","V453",17775
2018-04-01,"comm","V453",18071
2018-05-01,"comm","V453",18443
2018-06-01,"comm","V453",18734
2018-07-01,"comm","V453",19043
2018-08-01,"comm","V453",19379
2018-09-01,"comm","V453",19756
2018-10-01,"comm","V453",20049
2018-11-01,"comm","V453",20328
2018-12-01,"comm","V453",20787
2016-01-01,"comm","V454",6174
2016-02-01,"comm","V454",6474
2016-03-01,"comm","V454",6821
2016-04-01,"comm","V454",7163
2016-05-01,"comm","V454",7558
2016-06-01,"comm","V454",7980
2016-07-01,"comm","V454",8401
2016-08-01,"comm","V454",8881
2016-09-01,"comm","V454",9368
2016-10-01,"comm","V454",9854
2016-11-01,"comm","V454",10382
2016-12-01,"comm","V454",10923
2017-01-01,"comm","V454",11335
2017-02-01,"comm","V454",11775
2017-03-01,"comm","V454",12166
2017-04-01,"comm","V454",12596
2017-05-01,"comm","V454",13024
2017-06-01,"comm","V454",13459
2017-07-01,"comm","V454",13917
2017-08-01,"comm","V454",14415
2017-09-01,"comm","V454",14929
2017-10-01,"comm","V454",15512
2017-11-01,"comm","V454",16053
2017-12-01,"comm","V454",16691
2018-01-01,"comm","V454",17007
2018-02-01,"comm","V454",17280
2018-03-01,"comm","V454",17597
2018-04-01,"comm","V454",17902
2018-05-01,"comm","V454",18260
2018-06-01,"comm","V454",18677
2018-07-01,"comm","V454",19033
2018-08-01,"comm","V454",19352
2018-09-01,"comm","V454",19764
2018-10-01,"comm","V454",20212
2018-11-01,"comm","V454",20633
2018-12-01,"comm","V454",21197
2016-01-01,"comm","V455",6174
2016-02-01,"comm","V455",6538
2016-03-01,"comm","V455",6884
2016-04-01,"comm","V455",7289
2016-05-01,"comm","V455",7709
2016-06-01,"comm","V455",8150
2016-07-01,"comm","V455",8502
2016-08-01,"comm","V455",8981
2016-09-01,"comm","V455",9495
2016-10-01,"comm","V455",10005
2016-11-01,"comm","V455",10525
2016-12-01,"comm","V455",11074
2017-01-01,"comm","V455",11484
2017-02-01,"comm","V455",11896
2017-03-01,"comm","V455",12322
2017-04-01,"comm","V455",12777
2017-05-01,"comm","V455",13181
2017-06-01,"comm","V455",13696
2017-07-01,"comm","V455",14130
2017-08-01,"comm","V455",14568
2017-09-01,"comm","V455",14955
2017-10-01,"comm","V455",15444
2017-11-01,"comm","V455",15966
2017-12-01,"comm","V455",16483
2018-01-01,"comm","V455",16794
2018-02-01,"comm","V455",17065
2018-03-01,"comm","V455",17325
2018-04-01,"comm","V455",17655
2018-05-01,"comm","V455",17988
2018-06-01,"comm","V455",18344
2018-07-01,"comm","V455",18695
2018-08-01,"comm","V455",18945
2018-09-01,"comm","V455",19279
2018-10-01,"comm","V455",19661
2018-11-01,"comm","V455",20109
2018-12-01,"comm","V455",20447
2016-01-01,"comm","V456",6174
2016-02-01,"comm","V456",6498
2016-03-01,"comm","V456",6808
2016-04-01,"comm","V456",7179
2016-05-01,"comm","V456",7582
2016-06-01,"comm","V456",7998
2016-07-01,"comm","V456",8418
2016-08-01,"comm","V456",8888
2016-09-01,"comm","V456",9345
2016-10-01,"comm","V456",9851
2016-11-01,"comm","V456",10360
2016-12-01,"comm","V456",10973
2017-01-01,"comm","V456",11402
2017-02-01,"comm","V456",11848
2017-03-01,"comm","V456",12260
2017-04-01,"comm","V456",12647
2017-05-01,"comm","V456",13080
2017-06-01,"comm","V456",13571
2017-07-01,"comm","V456",14090
2017-08-01,"comm","V456",14655
2017-09-01,"comm","V456",15174
2017-10-01,"comm","V456",15774
2017-11-01,"comm","V456",16310
2017-12-01,"comm","V456",16958
2018-01-01,"comm","V456",17286
2018-02-01,"comm","V456",17619
2018-03-01,"comm","V456",18033
2018-04-01,"comm","V456",18477
2018-05-01,"comm","V456",18916
2018-06-01,"comm","V456",19218
2018-07-01,"comm","V456",19605
2018-08-01,"comm","V456",19935
2018-09-01,"comm","V456",20197
2018-10-01,"comm","V456",20566
2018-11-01,"comm","V456",20886
2018-12-01,"comm","V456",21327
2016-01-01,"comm","V457",6174
2016-02-01,"comm","V457",6513
2016-03-01,"comm","V457",6892
2016-04-01,"comm","V457",7249
2016-05-01,"comm","V457",7622
2016-06-01,"comm","V457",8048
2016-07-01,"comm","V457",8528
2016-08-01,"comm","V457",8969
2016-09-01,"comm","V457",9452
2016-10-01,"comm","V457",9999
2016-11-01,"comm","V457",10580
2016-12-01,"comm","V457",11154
2017-01-01,"comm","V457",11546
2017-02-01,"comm","V457",11955
2017-03-01,"comm","V457",12351
2017-04-01,"comm","V457",12812
2017-05-01,"comm","V457",13287
2017-06-01,"comm","V457",13803
2017-07-01,"comm","V457",14360
2017-08-01,"comm","V457",14890
2017-09-01,"comm","V457",15459
2017-10-01,"comm","V457",16013
2017-11-01,"comm","V457",16610
2017-12-01,"comm","V457",17233
2018-01-01,"comm","V457",17594
2018-02-01,"comm","V457",17902
2018-03-01,"comm","V457",18310
2018-04-01,"comm","V457",18672
2018-05-01,"comm","V457",19093
2018-06-01,"comm","V457",19428
2018-07-01,"comm","V457",19703
2018-08-01,"comm","V457",20090
2018-09-01,"comm","V457",20372
2018-10-01,"comm","V457",20723
2018-11-01,"comm","V457",21092
2018-12-01,"comm","V457",21422
2016-01-01,"comm","V458",6174
2016-02-01,"comm","V458",6525
2016-03-01,"comm","V458",6838
2016-04-01,"comm","V458",7239
2016-05-01,"comm","V458",7607
2016-06-01,"comm","V458",8007
2016-07-01,"comm","V458",8429
2016-08-01,"comm","V458",8824
2016-09-01,"comm","V458",9327
2016-10-01,"comm","V458",9787
2016-11-01,"comm","V458",10284
2016-12-01,"comm","V458",10835
2017-01-01,"comm","V458",11163
2017-02-01,"comm","V458",11518
2017-03-01,"comm","V458",11970
2017-04-01,"comm","V458",12378
2017-05-01,"comm","V458",12810
2017-06-01,"comm","V458",13278
2017-07-01,"comm","V458",13747
2017-08-01,"comm","V458",14231
2017-09-01,"comm","V458",14688
2017-10-01,"comm","V458",15222
2017-11-01,"comm","V458",15765
2017-12-01,"comm","V458",16246
2018-01-01,"comm","V458",16551
2018-02-01,"comm","V458",16813
2018-03-01,"comm","V458",17115
2018-04-01,"comm","V458",17471
2018-05-01,"comm","V458",17779
2018-06-01,"comm","V458",18069
2018-07-01,"comm","V458",18428
2018-08-01,"comm","V458",18747
2018-09-01,"comm","V458",19085
2018-10-01,"comm","V458",19483
2018-11-01,"comm","V458",19871
2018-12-01,"comm","V458",20235
2016-01-01,"comm","V459",6174
2016-02-01,"comm","V459",6477
2016-03-01,"comm","V459",6844
2016-04-01,"comm","V459",7174
2016-05-01,"comm","V459",7561
2016-06-01,"comm","V459",8007
2016-07-01,"comm","V459",8437
2016-08-01,"comm","V459",8898
2016-09-01,"comm","V459",9316
2016-10-01,"comm","V459",9805
2016-11-01,"comm","V459",10325
2016-12-01,"comm","V459",10887
2017-01-01,"comm","V459",11319
2017-02-01,"comm","V459",11750
2017-03-01,"comm","V459",12189
2017-04-01,"comm","V459",12627
2017-05-01,"comm","V459",13069
2017-06-01,"comm","V459",13549
2017-07-01,"comm","V459",14019
2017-08-01,"comm","V459",14567
2017-09-01,"comm","V459",15039
2017-10-01,"comm","V459",15617
2017-11-01,"comm","V459",16157
2017-12-01,"comm","V459",16790
2018-01-01,"comm","V459",17004
2018-02-01,"comm","V459",17291
2018-03-01,"comm","V459",17499
2018-04-01,"comm","V459",17782
2018-05-01,"comm","V459",18069
2018-06-01,"comm","V459",18381
2018-07-01,"comm","V459",18712
2018-08-01,"comm","V459",19189
2018-09-01,"comm","V459",19490
2018-10-01,"comm","V459",19902
2018-11-01,"comm","V459",20180
2018-12-01,"comm","V459",20500
2016-01-01,"comm","V460",6174
2016-02-01,"comm","V460",6534
2016-03-01,"comm","V460",6881
2016-04-01,"comm","V460",7232
2016-05-01,"comm","V460",7621
2016-06-01,"comm","V460",8027
2016-07-01,"comm","V460",8423
2016-08-01,"comm","V460",8871
2016-09-01,"comm","V460",9359
2016-10-01,"comm","V460",9850
2016-11-01,"comm","V460",10368
2016-12-01,"comm","V460",10992
2017-01-01,"comm","V460",11398
2017-02-01,"comm","V460",11770
2017-03-01,"comm","V460",12210
2017-04-01,"comm","V460",12632
2017-05-01,"comm","V460",13102
2017-06-01,"comm","V460",13565
2017-07-01,"comm","V460",14102
2017-08-01,"comm","V460",14615
2017-09-01,"comm","V460",15159
2017-10-01,"comm","V460",15672
2017-11-01,"comm","V460",16279
2017-12-01,"comm","V460",16827
2018-01-01,"comm","V460",17098
2018-02-01,"comm","V460",17421
2018-03-01,"comm","V460",17682
2018-04-01,"comm","V460",17911
2018-05-01,"comm","V460",18205
2018-06-01,"comm","V460",18480
2018-07-01,"comm","V460",18743
2018-08-01,"comm","V460",18993
2018-09-01,"comm","V460",19388
2018-10-01,"comm","V460",19625
2018-11-01,"comm","V460",20055
2018-12-01,"comm","V460",20380
2016-01-01,"comm","V461",6174
2016-02-01,"comm","V461",6502
2016-03-01,"comm","V461",6864
2016-04-01,"comm","V461",7214
2016-05-01,"comm","V461",7643
2016-06-01,"comm","V461",8099
2016-07-01,"comm","V461",8556
2016-08-01,"comm","V461",9051
2016-09-01,"comm","V461",9562
2016-10-01,"comm","V461",10042
2016-11-01,"comm","V461",10608
2016-12-01,"comm","V461",11213
2017-01-01,"comm","V461",11589
2017-02-01,"comm","V461",12030
2017-03-01,"comm","V461",12461
2017-04-01,"comm","V461",12915
2017-05-01,"comm","V461",13322
2017-06-01,"comm","V461",13859
2017-07-01,"comm","V461",14342
2017-08-01,"comm","V461",14930
2017-09-01,"comm","V461",15447
2017-10-01,"comm","V461",16060
2017-11-01,"comm","V461",16641
2017-12-01,"comm","V461",17311
2018-01-01,"comm","V461",17594
2018-02-01,"comm","V461",17900
2018-03-01,"comm","V461",18235
2018-04-01,"comm","V461",18524
2018-05-01,"comm","V461",18770
2018-06-01,"comm","V461",19080
2018-07-01,"comm","V461",19343
2018-08-01,"comm","V461",19747
2018-09-01,"comm","V461",20054
2018-10-01,"comm","V461",20398
2018-11-01,"comm","V461",20836
2018-12-01,"comm","V461",21179
2016-01-01,"comm","V462",6174
2016-02-01,"comm","V462",6507
2016-03-01,"comm","V462",6784
2016-04-01,"comm","V462",7152
2016-05-01,"comm","V462",7526
2016-06-01,"comm","V462",7954
2016-07-01,"comm","V462",8339
2016-08-01,"comm","V462",8717
2016-09-01,"comm","V462",9193
2016-10-01,"comm","V462",9635
2016-11-01,"comm","V462",10107
2016-12-01,"comm","V462",10683
2017-01-01,"comm","V462",11051
2017-02-01,"comm","V462",11514
2017-03-01,"comm","V462",11947
2017-04-01,"comm","V462",12370
2017-05-01,"comm","V462",12772
2017-06-01,"comm","V462",13272
2017-07-01,"comm","V462",13748
2017-08-01,"comm","V462",14266
2017-09-01,"comm","V462",14800
2017-10-01,"comm","V462",15358
2017-11-01,"comm","V462",15921
2017-12-01,"comm","V462",16511
2018-01-01,"comm","V462",16800
2018-02-01,"comm","V462",17148
2018-03-01,"comm","V462",17368
2018-04-01,"comm","V462",17744
2018-05-01,"comm","V462",18157
2018-06-01,"comm","V462",18642
2018-07-01,"comm","V462",18858
2018-08-01,"comm","V462",19188
2018-09-01,"comm","V462",19460
2018-10-01,"comm","V462",19805
2018-11-01,"comm","V462",20318
2018-12-01,"comm","V462",20611
2016-01-01,"comm","V463",6174
2016-02-01,"comm","V463",6540
2016-03-01,"comm","V463",6902
2016-04-01,"comm","V463",7272
2016-05-01,"comm","V463",7662
2016-06-01,"comm","V463",8097
2016-07-01,"comm","V463",8551
2016-08-01,"comm","V463",8998
2016-09-01,"comm","V463",9477
2016-10-01,"comm","V463",9950
2016-11-01,"comm","V463",10510
2016-12-01,"comm","V463",11061
2017-01-01,"comm","V463",11519
2017-02-01,"comm","V463",11935
2017-03-01,"comm","V463",12347
2017-04-01,"comm","V463",12827
2017-05-01,"comm","V463",13274
2017-06-01,"comm","V463",13723
2017-07-01,"comm","V463",14216
2017-08-01,"comm","V463",14738
2017-09-01,"comm","V463",15302
2017-10-01,"comm","V463",15887
2017-11-01,"comm","V463",16418
2017-12-01,"comm","V463",17040
2018-01-01,"comm","V463",17283
2018-02-01,"comm","V463",17622
2018-03-01,"comm","V463",18004
2018-04-01,"comm","V463",18374
2018-05-01,"comm","V463",18777
2018-06-01,"comm","V463",19209
2018-07-01,"comm","V463",19456
2018-08-01,"comm","V463",19773
2018-09-01,"comm","V463",20127
2018-10-01,"comm","V463",20512
2018-11-01,"comm","V463",20818
2018-12-01,"comm","V463",21194
2016-01-01,"comm","V464",6174
2016-02-01,"comm","V464",6506
2016-03-01,"comm","V464",6831
2016-04-01,"comm","V464",7196
2016-05-01,"comm","V464",7588
2016-06-01,"comm","V464",8025
2016-07-01,"comm","V464",8488
2016-08-01,"comm","V464",8929
2016-09-01,"comm","V464",9426
2016-10-01,"comm","V464",9942
2016-11-01,"comm","V464",10475
2016-12-01,"comm","V464",10992
2017-01-01,"comm","V464",11398
2017-02-01,"comm","V464",11847
2017-03-01,"comm","V464",12280
2017-04-01,"comm","V464",12731
2017-05-01,"comm","V464",13130
2017-06-01,"comm","V464",13581
2017-07-01,"comm","V464",14092
2017-08-01,"comm","V464",14552
2017-09-01,"comm","V464",15070
2017-10-01,"comm","V464",15680
2017-11-01,"comm","V464",16285
2017-12-01,"comm","V464",16925
2018-01-01,"comm","V464",17223
2018-02-01,"comm","V464",17496
2018-03-01,"comm","V464",17792
2018-04-01,"comm","V464",18092
2018-05-01,"comm","V464",18390
2018-06-01,"comm","V464",18689
2018-07-01,"comm","V464",19041
2018-08-01,"comm","V464",19443
2018-09-01,"comm","V464",19861
2018-10-01,"comm","V464",20256
2018-11-01,"comm","V464",20709
2018-12-01,"comm","V464",21117
2016-01-01,"comm","V465",6174
2016-02-01,"comm","V465",6527
2016-03-01,"comm","V465",6882
2016-04-01,"comm","V465",7250
2016-05-01,"comm","V465",7645
2016-06-01,"comm","V465",8052
2016-07-01,"comm","V465",8480
2016-08-01,"comm","V465",8936
2016-09-01,"comm","V465",9419
2016-10-01,"comm","V465",9922
2016-11-01,"comm","V465",10465
2016-12-01,"comm","V465",11002
2017-01-01,"comm","V465",11426
2017-02-01,"comm","V465",11844
2017-03-01,"comm","V465",12326
2017-04-01,"comm","V465",12749
2017-05-01,"comm","V465",13188
2017-06-01,"comm","V465",13628
2017-07-01,"comm","V465",14051
2017-08-01,"comm","V465",14579
2017-09-01,"comm","V465",15033
2017-10-01,"comm","V465",15587
2017-11-01,"comm","V465",16162
2017-12-01,"comm","V465",16753
2018-01-01,"comm","V465",17057
2018-02-01,"comm","V465",17411
2018-03-01,"comm","V465",17722
2018-04-01,"comm","V465",18033
2018-05-01,"comm","V465",18465
2018-06-01,"comm","V465",18771
2018-07-01,"comm","V465",19186
2018-08-01,"comm","V465",19624
2018-09-01,"comm","V465",19934
2018-10-01,"comm","V465",20202
2018-11-01,"comm","V465",20590
2018-12-01,"comm","V465",20964
2016-01-01,"comm","V466",6174
2016-02-01,"comm","V466",6506
2016-03-01,"comm","V466",6896
2016-04-01,"comm","V466",7308
2016-05-01,"comm","V466",7660
2016-06-01,"comm","V466",8105
2016-07-01,"comm","V466",8548
2016-08-01,"comm","V466",9002
2016-09-01,"comm","V466",9500
2016-10-01,"comm","V466",10014
2016-11-01,"comm","V466",10531
2016-12-01,"comm","V466",11097
2017-01-01,"comm","V466",11479
2017-02-01,"comm","V466",11854
2017-03-01,"comm","V466",12300
2017-04-01,"comm","V466",12719
2017-05-01,"comm","V466",13165
2017-06-01,"comm","V466",13651
2017-07-01,"comm","V466",14114
2017-08-01,"comm","V466",14639
2017-09-01,"comm","V466",15198
2017-10-01,"comm","V466",15761
2017-11-01,"comm","V466",16332
2017-12-01,"comm","V466",16920
2018-01-01,"comm","V466",17260
2018-02-01,"comm","V466",17618
2018-03-01,"comm","V466",17957
2018-04-01,"comm","V466",18295
2018-05-01,"comm","V466",18554
2018-06-01,"comm","V466",18842
2018-07-01,"comm","V466",19136
2018-08-01,"comm","V466",19586
2018-09-01,"comm","V466",19898
2018-10-01,"comm","V466",20175
2018-11-01,"comm","V466",20480
2018-12-01,"comm","V466",20875
2016-01-01,"comm","V467",6174
2016-02-01,"comm","V467",6492
2016-03-01,"comm","V467",6864
2016-04-01,"comm","V467",7234
2016-05-01,"comm","V467",7618
2016-06-01,"comm","V467",8070
2016-07-01,"comm","V467",8477
2016-08-01,"comm","V467",8900
2016-09-01,"comm","V467",9367
2016-10-01,"comm","V467",9897
2016-11-01,"comm","V467",10389
2016-12-01,"comm","V467",11014
2017-01-01,"comm","V467",11384
2017-02-01,"comm","V467",11767
2017-03-01,"comm","V467",12174
2017-04-01,"comm","V467",12627
2017-05-01,"comm","V467",13132
2017-06-01,"comm","V467",13601
2017-07-01,"comm","V467",14070
2017-08-01,"comm","V467",14550
2017-09-01,"comm","V467",15024
2017-10-01,"comm","V467",15468
2017-11-01,"comm","V467",16019
2017-12-01,"comm","V467",16613
2018-01-01,"comm","V467",16938
2018-02-01,"comm","V467",17232
2018-03-01,"comm","V467",17673
2018-04-01,"comm","V467",18017
2018-05-01,"comm","V467",18449
2018-06-01,"comm","V467",18734
2018-07-01,"comm","V467",19041
2018-08-01,"comm","V467",19433
2018-09-01,"comm","V467",19831
2018-10-01,"comm","V467",20220
2018-11-01,"comm","V467",20536
2018-12-01,"comm","V467",20951
2016-01-01,"comm","V468",6174
2016-02-01,"comm","V468",6525
2016-03-01,"comm","V468",6905
2016-04-01,"comm","V468",7267
2016-05-01,"comm","V468",7646
2016-06-01,"comm","V468",8069
2016-07-01,"comm","V468",8513
2016-08-01,"comm","V468",8986
2016-09-01,"comm","V468",9459
2016-10-01,"comm","V468",9975
2016-11-01,"comm","V468",10471
2016-12-01,"comm","V468",11070
2017-01-01,"comm","V468",11446
2017-02-01,"comm","V468",11889
2017-03-01,"comm","V468",12329
2017-04-01,"comm","V468",12727
2017-05-01,"comm","V468",13145
2017-06-01,"comm","V468",13600
2017-07-01,"comm","V468",14024
2017-08-01,"comm","V468",14508
2017-09-01,"comm","V468",15066
2017-10-01,"comm","V468",15575
2017-11-01,"comm","V468",16012
2017-12-01,"comm","V468",16547
2018-01-01,"comm","V468",16817
2018-02-01,"comm","V468",17143
2018-03-01,"comm","V468",17385
2018-04-01,"comm","V468",17757
2018-05-01,"comm","V468",18024
2018-06-01,"comm","V468",18349
2018-07-01,"comm","V468",18694
2018-08-01,"comm","V468",19093
2018-09-01,"comm","V468",19499
2018-10-01,"comm","V468",19875
2018-11-01,"comm","V468",20283
2018-12-01,"comm","V468",20618
2016-01-01,"comm","V469",6174
2016-02-01,"comm","V469",6476
2016-03-01,"comm","V469",6827
2016-04-01,"comm","V469",7216
2016-05-01,"comm","V469",7633
2016-06-01,"comm","V469",8027
2016-07-01,"comm","V469",8480
2016-08-01,"comm","V469",8972
2016-09-01,"comm","V469",9492
2016-10-01,"comm","V469",10002
2016-11-01,"comm","V469",10559
2016-12-01,"comm","V469",11168
2017-01-01,"comm","V469",11564
2017-02-01,"comm","V469",11957
2017-03-01,"comm","V469",12364
2017-04-01,"comm","V469",12809
2017-05-01,"comm","V469",13228
2017-06-01,"comm","V469",13703
2017-07-01,"comm","V469",14223
2017-08-01,"comm","V469",14732
2017-09-01,"comm","V469",15247
2017-10-01,"comm","V469",15738
2017-11-01,"comm","V469",16353
2017-12-01,"comm","V469",16936
2018-01-01,"comm","V469",17256
2018-02-01,"comm","V469",17538
2018-03-01,"comm","V469",17896
2018-04-01,"comm","V469",18289
2018-05-01,"comm","V469",18592
2018-06-01,"comm","V469",19053
2018-07-01,"comm","V469",19390
2018-08-01,"comm","V469",19831
2018-09-01,"comm","V469",20281
2018-10-01,"comm","V469",20735
2018-11-01,"comm","V469",21070
2018-12-01,"comm","V469",21478
2016-01-01,"comm","V470",6174
